region	GC
chr5:149495303-149495531	0.635964912280701754
chr5:149497158-149497435	0.635379061371841155
chr5:149498287-149498437	0.54
chr5:149499007-149499151	0.569444444444444444
chr5:149499552-149499708	0.551282051282051282
chr5:149500428-149500595	0.580838323353293413
chr5:149500744-149500907	0.570552147239263804
chr5:149501420-149501625	0.536585365853658537
chr5:149502582-149502786	0.637254901960784314
chr5:149503790-149503945	0.612903225806451613
chr5:149504267-149504416	0.58389261744966443
chr5:149504985-149505162	0.587570621468926554
chr5:149506060-149506199	0.568345323741007194
chr5:149509297-149509553	0.64453125
chr5:149510079-149510247	0.607142857142857143
chr5:149510355-149510495	0.485714285714285714
chr5:149511519-149511679	0.59375
chr5:149512290-149512527	0.641350210970464135
chr5:149513126-149513345	0.575342465753424658
chr5:149513421-149513593	0.540697674418604651
chr5:149514290-149514601	0.527331189710610932
chr5:149515095-149515463	0.586956521739130435
chr5:149516548-149516632	0.571428571428571429
chr5:149516740-149516880	0.592857142857142857
chr5:149517740-149517880	0.614285714285714286
chr5:149518740-149518880	0.55
chr5:149519740-149519880	0.542857142857142857
chr5:149521740-149521880	0.628571428571428571
chr5:149522740-149522880	0.378571428571428571
chr5:149523740-149523880	0.585714285714285714
chr5:149530740-149530880	0.5
chr5:149781177-149782210	0.563407550822846079
chr5:149782661-149782897	0.593220338983050847
chr5:149782875-149784242	0.524506217995610827
chr5:149784220-149784352	0.530303030303030303
chr5:149784625-149784765	0.564285714285714286
chr5:149785799-149785906	0.551401869158878505
chr5:149786421-149786545	0.677419354838709677
chr5:149786692-149786909	0.622119815668202765
chr5:149792165-149792521	0.601123595505617978
chr5:155662236-155662277	0.463414634146341463
chr5:161112973-161113055	0.512195121951219512
chr5:161113213-161113376	0.47852760736196319
chr5:161113919-161114031	0.455357142857142857
chr5:161115932-161116197	0.384905660377358491
chr5:161116237-161116364	0.456692913385826772
chr5:161116619-161116807	0.340425531914893617
chr5:161117184-161117381	0.385786802030456853
chr5:161118924-161119228	0.424342105263157895
chr5:161128481-161128801	0.44375
chr5:170817032-170817156	0.314516129032258065
chr5:170818286-170818450	0.408536585365853659
chr5:170818687-170818825	0.391304347826086957
chr5:170819691-170819842	0.423841059602649007
chr5:170819895-170820004	0.302752293577981651
chr5:170827134-170827236	0.362745098039215686
chr5:170827820-170827951	0.343511450381679389
chr5:170832283-170832429	0.315068493150684931
chr5:170833378-170833753	0.397333333333333333
chr5:170834681-170834800	0.403361344537815126
chr5:170837508-170837591	0.301204819277108434
chr5:171087946-171087989	0.488372093023255814
chr5:174778619-174778715	0.46875
chr5:176512219-176512359	0.514285714285714286
chr5:176512819-176512959	0.428571428571428571
chr5:176513119-176513259	0.471428571428571429
chr5:176514619-176514759	0.6
chr5:176515519-176515659	0.557142857142857143
chr5:176515819-176515959	0.442857142857142857
chr5:176516119-176516259	0.378571428571428571
chr5:176516397-176516581	0.538043478260869565
chr5:176516581-176516716	0.622222222222222222
chr5:176517025-176517164	0.517985611510791367
chr5:176517368-176517676	0.636363636363636364
chr5:176517723-176517848	0.552
chr5:176517916-176518127	0.616113744075829384
chr5:176518436-176518575	0.568345323741007194
chr5:176518663-176518831	0.625
chr5:176519299-176519534	0.646808510638297872
chr5:176519624-176519807	0.622950819672131148
chr5:176520116-176520574	0.663755458515283843
chr5:176520632-176520798	0.626506024096385542
chr5:176520906-176521046	0.485714285714285714
chr5:176521206-176521346	0.514285714285714286
chr5:176521506-176521646	0.678571428571428571
chr5:176522106-176522246	0.55
chr5:176522308-176522463	0.619354838709677419
chr5:176522511-176522746	0.697872340425531915
chr5:176523035-176523202	0.580838323353293413
chr5:176523265-176523380	0.652173913043478261
chr5:176523582-176523764	0.659340659340659341
chr5:176524270-176524420	0.68
chr5:176524505-176524699	0.634020618556701031
chr5:176525407-176525547	0.621428571428571429
chr5:176526007-176526147	0.542857142857142857
chr5:176526907-176527047	0.464285714285714286
chr5:176562082-176563053	0.430484037075180227
chr5:176618862-176619042	0.411111111111111111
chr5:176631098-176631315	0.46543778801843318
chr5:176636614-176639218	0.4358678955453149
chr5:176662799-176662968	0.384615384615384615
chr5:176665215-176665530	0.511111111111111111
chr5:176666734-176666888	0.344155844155844156
chr5:176671173-176671293	0.35
chr5:176673656-176673819	0.423312883435582822
chr5:176675159-176675347	0.5
chr5:176678708-176678876	0.440476190476190476
chr5:176683929-176684174	0.444897959183673469
chr5:176686967-176687191	0.486607142857142857
chr5:176694540-176694741	0.452736318407960199
chr5:176696580-176696830	0.464
chr5:176700650-176700807	0.439490445859872611
chr5:176707543-176707857	0.464968152866242038
chr5:176709443-176709604	0.385093167701863354
chr5:176710765-176710951	0.435483870967741935
chr5:176715797-176715948	0.470198675496688742
chr5:176718932-176719181	0.481927710843373494
chr5:176720810-176722482	0.54784688995215311
chr5:176938753-176938970	0.617511520737327189
chr5:176939055-176939249	0.634020618556701031
chr5:176939281-176939436	0.593548387096774194
chr5:176939455-176939688	0.575107296137339056
chr5:176939739-176939919	0.588888888888888889
chr5:176939970-176940125	0.593548387096774194
chr5:176940312-176940527	0.618604651162790698
chr5:176940644-176940890	0.642276422764227642
chr5:176941660-176941880	0.663636363636363636
chr5:176941875-176942112	0.556962025316455696
chr5:176942145-176942301	0.544871794871794872
chr5:176942644-176942864	0.518181818181818182
chr5:176942888-176943032	0.5
chr5:176943078-176943236	0.512658227848101266
chr5:176943247-176943490	0.609053497942386831
chr5:176943684-176943878	0.701030927835051546
chr5:176943878-176943988	0.672727272727272727
chr5:178690599-178690755	0.583333333333333333
chr5:180030169-180030412	0.62551440329218107
chr5:180035258-180035306	0.604166666666666667
chr5:180035945-180036075	0.561538461538461538
chr5:180036882-180037047	0.551515151515151515
chr5:180038308-180038501	0.668393782383419689
chr5:180039483-180039633	0.653333333333333333
chr5:180039988-180040132	0.666666666666666667
chr5:180041045-180041201	0.602564102564102564
chr5:180043344-180043511	0.604790419161676647
chr5:180043877-180044016	0.611510791366906475
chr5:180045747-180045942	0.682051282051282051
chr5:180045998-180046131	0.729323308270676692
chr5:180046230-180046388	0.689873417721518987
chr5:180046406-180046791	0.67012987012987013
chr5:180047150-180047330	0.661111111111111111
chr5:180047586-180047737	0.602649006622516556
chr5:180047853-180048029	0.670454545454545455
chr5:180048083-180048274	0.654450261780104712
chr5:180048519-180048926	0.65601965601965602
chr5:180049708-180049861	0.562091503267973856
chr5:180050912-180051083	0.637426900584795322
chr5:180052846-180053053	0.652173913043478261
chr5:180053088-180053287	0.638190954773869347
chr5:180055859-180056021	0.62962962962962963
chr5:180056236-180056449	0.624413145539906103
chr5:180056673-180056857	0.581521739130434783
chr5:180056920-180057127	0.637681159420289855
chr5:180057202-180057359	0.598726114649681529
chr5:180057532-180057821	0.643598615916955017
chr5:180058659-180058800	0.624113475177304965
chr5:180076465-180076567	0.754901960784313725
chr6:393130-393390	0.692307692307692308
chr6:394798-395029	0.532467532467532468
chr6:395824-395957	0.601503759398496241
chr6:397085-397274	0.582010582010582011
chr6:398805-398957	0.546052631578947368
chr6:401401-401837	0.594036697247706422
chr6:404995-405152	0.528662420382165605
chr6:407432-407620	0.372340425531914894
chr6:12059928-12060097	0.532544378698224852
chr6:20402441-20402878	0.72540045766590389
chr6:20404023-20404085	0.629032258064516129
chr6:20407193-20407333	0.378571428571428571
chr6:20410193-20410333	0.457142857142857143
chr6:20412193-20412333	0.435714285714285714
chr6:20413193-20413333	0.45
chr6:20416193-20416333	0.392857142857142857
chr6:20419193-20419333	0.314285714285714286
chr6:20420193-20420333	0.457142857142857143
chr6:20421193-20421333	0.342857142857142857
chr6:20423193-20423333	0.378571428571428571
chr6:20428193-20428333	0.435714285714285714
chr6:20429193-20429333	0.442857142857142857
chr6:20431193-20431333	0.421428571428571429
chr6:20433193-20433333	0.442857142857142857
chr6:20437193-20437333	0.507142857142857143
chr6:20438193-20438333	0.378571428571428571
chr6:20443193-20443333	0.371428571428571429
chr6:20444193-20444333	0.514285714285714286
chr6:20445193-20445333	0.471428571428571429
chr6:20447193-20447333	0.307142857142857143
chr6:20448193-20448333	0.407142857142857143
chr6:20449193-20449333	0.45
chr6:20452193-20452333	0.385714285714285714
chr6:20456193-20456333	0.321428571428571429
chr6:20458193-20458333	0.314285714285714286
chr6:20461193-20461333	0.321428571428571429
chr6:20463193-20463333	0.457142857142857143
chr6:20465193-20465333	0.421428571428571429
chr6:20467193-20467333	0.428571428571428571
chr6:20468193-20468333	0.442857142857142857
chr6:20470193-20470333	0.464285714285714286
chr6:20473193-20473333	0.35
chr6:20475193-20475333	0.528571428571428571
chr6:20478193-20478333	0.478571428571428571
chr6:20480054-20480210	0.448717948717948718
chr6:20481414-20481678	0.439393939393939394
chr6:20481786-20481926	0.407142857142857143
chr6:20482970-20483173	0.502463054187192118
chr6:20483281-20483421	0.378571428571428571
chr6:20484281-20484421	0.492857142857142857
chr6:20485281-20485421	0.321428571428571429
chr6:20486897-20487056	0.383647798742138365
chr6:20487164-20487304	0.335714285714285714
chr6:20488164-20488304	0.378571428571428571
chr6:20488321-20488501	0.422222222222222222
chr6:20488609-20488749	0.414285714285714286
chr6:20489609-20489749	0.442857142857142857
chr6:20490376-20490683	0.491856677524429967
chr6:20491769-20491953	0.581521739130434783
chr6:26020695-26021150	0.597802197802197802
chr6:26026500-26026620	0.55
chr6:26031855-26032310	0.569230769230769231
chr6:26036300-26036420	0.366666666666666667
chr6:26044000-26044120	0.366666666666666667
chr6:26045000-26045120	0.333333333333333333
chr6:26045616-26046071	0.584615384615384615
chr6:26050100-26050220	0.35
chr6:26055992-26056678	0.567055393586005831
chr6:26061500-26061620	0.475
chr6:26066000-26066120	0.325
chr6:26127800-26127920	0.333333333333333333
chr6:26153000-26153120	0.425
chr6:26158375-26158800	0.564705882352941176
chr6:26165000-26165120	0.558333333333333333
chr6:26172000-26172120	0.583333333333333333
chr6:26197045-26197500	0.602197802197802198
chr6:26225360-26225815	0.582417582417582418
chr6:26250400-26250857	0.599562363238512035
chr6:26271179-26271634	0.593406593406593407
chr6:27777829-27778284	0.617582417582417582
chr6:27839660-27840115	0.608791208791208791
chr6:27858137-27858592	0.584615384615384615
chr6:29910308-29910425	0.709401709401709402
chr6:29910511-29910825	0.681528662420382166
chr6:29911022-29911342	0.66875
chr6:29911876-29912196	0.61875
chr6:29912254-29912415	0.596273291925465839
chr6:29912813-29912890	0.441558441558441558
chr6:29912988-29913080	0.510869565217391304
chr6:29913205-29913254	0.387755102040816327
chr6:30668219-30668431	0.566037735849056604
chr6:30670307-30670462	0.503225806451612903
chr6:30670506-30670676	0.541176470588235294
chr6:30670858-30671085	0.625550660792951542
chr6:30671172-30671336	0.506097560975609756
chr6:30671375-30673897	0.559080095162569389
chr6:30675138-30675253	0.478260869565217391
chr6:30675320-30676156	0.529904306220095694
chr6:30679166-30679303	0.518248175182481752
chr6:30679421-30679525	0.480769230769230769
chr6:30679628-30681153	0.537704918032786885
chr6:30681402-30681516	0.412280701754385965
chr6:30681557-30681982	0.517647058823529412
chr6:30682794-30682974	0.488888888888888889
chr6:32163191-32163949	0.667546174142480211
chr6:32164078-32164220	0.633802816901408451
chr6:32164679-32164871	0.59375
chr6:32165053-32165393	0.641176470588235294
chr6:32166175-32166358	0.595628415300546448
chr6:32166403-32166529	0.571428571428571429
chr6:32166680-32166944	0.647727272727272727
chr6:32168585-32168805	0.640909090909090909
chr6:32168871-32169299	0.614485981308411215
chr6:32169830-32170398	0.640845070422535211
chr6:32171524-32171681	0.566878980891719745
chr6:32171891-32172188	0.589225589225589226
chr6:32178506-32178735	0.611353711790393013
chr6:32180228-32180426	0.621212121212121212
chr6:32180578-32180710	0.643939393939393939
chr6:32180889-32181051	0.654320987654320988
chr6:32181442-32181639	0.593908629441624365
chr6:32181864-32182054	0.594736842105263158
chr6:32182980-32183184	0.59803921568627451
chr6:32184616-32184866	0.524
chr6:32184907-32185065	0.607594936708860759
chr6:32185749-32185907	0.601265822784810127
chr6:32187346-32187585	0.615062761506276151
chr6:32187883-32188083	0.62
chr6:32188159-32188440	0.619217081850533808
chr6:32188510-32188677	0.550898203592814371
chr6:32188732-32189124	0.625
chr6:32190265-32190605	0.635294117647058824
chr6:32190759-32190885	0.634920634920634921
chr6:32191610-32191727	0.623931623931623932
chr6:33286497-33286601	0.528846153846153846
chr6:33286751-33287018	0.554307116104868914
chr6:33287134-33287653	0.504816955684007707
chr6:33287765-33288023	0.542635658914728682
chr6:33288134-33288390	0.546875
chr6:33288490-33289366	0.575342465753424658
chr6:33289473-33289724	0.581673306772908367
chr6:33290616-33290713	0.670103092783505155
chr6:35420300-35420592	0.797945205479452055
chr6:35423501-35424152	0.571428571428571429
chr6:35425310-35425399	0.629213483146067416
chr6:35425670-35425783	0.548672566371681416
chr6:35426051-35426239	0.590425531914893617
chr6:35427085-35427253	0.571428571428571429
chr6:35427436-35427559	0.560975609756097561
chr6:35428306-35428417	0.576576576576576577
chr6:35430543-35430713	0.517647058823529412
chr6:35433998-35434144	0.568493150684931507
chr6:36645591-36645732	0.524822695035460993
chr6:36648300-36648420	0.683333333333333333
chr6:36650500-36650620	0.55
chr6:36651851-36652345	0.647773279352226721
chr6:36653505-36653599	0.553191489361702128
chr6:37138329-37138455	0.68253968253968254
chr6:37138526-37138677	0.688741721854304636
chr6:37138734-37138829	0.631578947368421053
chr6:37138878-37139289	0.630170316301703163
chr6:37140357-37140570	0.492957746478873239
chr6:37140749-37140970	0.552036199095022624
chr6:37141687-37141889	0.539603960396039604
chr6:41903655-41903867	0.641509433962264151
chr6:41904274-41904455	0.596685082872928177
chr6:41904950-41905154	0.55392156862745098
chr6:41906262-41906402	0.542857142857142857
chr6:41908085-41908345	0.630769230769230769
chr6:41908667-41909409	0.687331536388140162
chr6:41915518-41915657	0.553956834532374101
chr6:41916787-41916927	0.507142857142857143
chr6:41921518-41921657	0.48920863309352518
chr6:41922518-41922657	0.496402877697841727
chr6:41923518-41923657	0.46762589928057554
chr6:41924787-41924927	0.414285714285714286
chr6:41931787-41931927	0.457142857142857143
chr6:41935787-41935927	0.378571428571428571
chr6:41937518-41937657	0.410071942446043165
chr6:41943018-41943157	0.568345323741007194
chr6:41944018-41944157	0.482014388489208633
chr6:41951018-41951157	0.410071942446043165
chr6:41960018-41960157	0.525179856115107914
chr6:41967287-41967427	0.4
chr6:41969287-41969427	0.5
chr6:41978018-41978157	0.568345323741007194
chr6:41989018-41989157	0.474820143884892086
chr6:41989287-41989427	0.478571428571428571
chr6:42000518-42000657	0.517985611510791367
chr6:42012018-42012157	0.597122302158273381
chr6:42013018-42013157	0.395683453237410072
chr6:42013287-42013427	0.464285714285714286
chr6:42014518-42014657	0.46762589928057554
chr6:42014787-42014927	0.428571428571428571
chr6:43738421-43739071	0.724615384615384615
chr6:43742055-43742151	0.583333333333333333
chr6:43745183-43745541	0.572625698324022346
chr6:43746174-43746295	0.479338842975206612
chr6:43746603-43746677	0.445945945945945946
chr6:43748446-43748613	0.520958083832335329
chr6:43749670-43749846	0.5
chr6:43752255-43752321	0.575757575757575758
chr6:43752321-43752387	0.484848484848484848
chr6:47821243-47821284	0.439024390243902439
chr6:89787100-89787220	0.433333333333333333
chr6:89790591-89791175	0.72773972602739726
chr6:89792200-89792320	0.425
chr6:89793449-89793937	0.381147540983606557
chr6:89795200-89795320	0.383333333333333333
chr6:93953121-93953280	0.389937106918238994
chr6:93954993-93955193	0.365
chr6:93956487-93956725	0.420168067226890756
chr6:93964342-93964536	0.396907216494845361
chr6:93965523-93965777	0.401574803149606299
chr6:93967157-93967263	0.349056603773584906
chr6:93967794-93968024	0.42608695652173913
chr6:93969049-93969219	0.429411764705882353
chr6:93973555-93973655	0.38
chr6:93974289-93974442	0.424836601307189542
chr6:93979172-93979400	0.394736842105263158
chr6:93981993-93982162	0.461538461538461538
chr6:94066412-94066792	0.457894736842105263
chr6:94067951-94068151	0.455
chr6:94120196-94120910	0.422969187675070028
chr6:94124398-94124507	0.366972477064220183
chr6:94128940-94129081	0.482269503546099291
chr6:94537182-94537301	0.235294117647058824
chr6:97458101-97458142	0.414634146341463415
chr6:106534406-106534492	0.372093023255813954
chr6:106536053-106536346	0.511945392491467577
chr6:106543467-106543631	0.39024390243902439
chr6:106546938-106546991	0.339622641509433962
chr6:106547152-106547449	0.478114478114478114
chr6:106552677-106553830	0.575888985255854293
chr6:106554223-106554396	0.52023121387283237
chr6:106554763-106555383	0.508064516129032258
chr6:111982919-111983172	0.577075098814229249
chr6:111995679-111995855	0.534090909090909091
chr6:112015555-112015753	0.474747474747474747
chr6:112015808-112015929	0.404958677685950413
chr6:112017457-112017681	0.477678571428571429
chr6:112020695-112020895	0.455
chr6:112021284-112021493	0.5215311004784689
chr6:112024065-112024259	0.402061855670103093
chr6:112025179-112025327	0.425675675675675676
chr6:112029102-112029245	0.426573426573426573
chr6:112035527-112035668	0.425531914893617021
chr6:112040985-112041276	0.553264604810996564
chr6:112375484-112375630	0.609589041095890411
chr6:112382171-112382513	0.508771929824561404
chr6:112385935-112386222	0.470383275261324042
chr6:112389385-112389623	0.348739495798319328
chr6:112390519-112390845	0.368098159509202454
chr6:117093534-117093575	0.341463414634146341
chr6:117609632-117609987	0.430985915492957746
chr6:117622114-117622322	0.360576923076923077
chr6:117629934-117630113	0.39106145251396648
chr6:117631221-117631466	0.43673469387755102
chr6:117632160-117632302	0.37323943661971831
chr6:117638283-117638457	0.454022988505747126
chr6:117639328-117639437	0.394495412844036697
chr6:117639415-117641030	0.356656346749226006
chr6:117641008-117641215	0.444444444444444444
chr6:117641193-117642421	0.355863192182410423
chr6:117642399-117642579	0.438888888888888889
chr6:117642557-117645494	0.331630915900578822
chr6:117645472-117645600	0.2578125
chr6:117645578-117647386	0.344026548672566372
chr6:117647364-117647599	0.344680851063829787
chr6:117647577-117650491	0.392244337680164722
chr6:117650469-117650631	0.345679012345679012
chr6:117650609-117658334	0.401553398058252427
chr6:117658312-117658525	0.352112676056338028
chr6:117658503-117662297	0.346072746441750132
chr6:117662275-117662496	0.393665158371040724
chr6:117662540-117662817	0.422382671480144404
chr6:117663540-117663729	0.312169312169312169
chr6:117665200-117665447	0.396761133603238866
chr6:117674130-117674354	0.410714285714285714
chr6:117677769-117678100	0.410876132930513595
chr6:117678944-117679194	0.332
chr6:117680949-117681196	0.384615384615384615
chr6:117681482-117681590	0.37037037037037037
chr6:117683743-117684050	0.381107491856677524
chr6:117686200-117686389	0.402116402116402116
chr6:117686721-117686926	0.395121951219512195
chr6:117687216-117687475	0.420849420849420849
chr6:117700199-117700344	0.441379310344827586
chr6:117704457-117704693	0.423728813559322034
chr6:117706823-117707046	0.448430493273542601
chr6:117708029-117708184	0.393548387096774194
chr6:117708920-117709219	0.46822742474916388
chr6:117710490-117711031	0.48243992606284658
chr6:117714364-117714506	0.352112676056338028
chr6:117715302-117715531	0.388646288209606987
chr6:117715756-117715923	0.329341317365269461
chr6:117717328-117717449	0.413223140495867769
chr6:117718055-117718301	0.410569105691056911
chr6:117724279-117724462	0.51366120218579235
chr6:117725420-117725613	0.404145077720207254
chr6:117730722-117730827	0.542857142857142857
chr6:117737398-117737502	0.336538461538461538
chr6:117739602-117739691	0.460674157303370787
chr6:117746674-117746841	0.377245508982035928
chr6:135502629-135502696	0.820895522388059701
chr6:135507018-135507180	0.450617283950617284
chr6:135508949-135509065	0.362068965517241379
chr6:135510906-135511043	0.445255474452554745
chr6:135511242-135511507	0.415094339622641509
chr6:135513439-135513718	0.465949820788530466
chr6:135514953-135515078	0.432
chr6:135515471-135515620	0.395973154362416107
chr6:135516863-135517162	0.515050167224080268
chr6:135518076-135518483	0.496314496314496315
chr6:135520023-135520210	0.368983957219251337
chr6:135521200-135521359	0.371069182389937107
chr6:135521405-135521575	0.417647058823529412
chr6:135522754-135522909	0.503225806451612903
chr6:135524332-135524484	0.401315789473684211
chr6:135524462-135539115	0.400054596328396915
chr6:137519145-137519798	0.413476263399693721
chr6:137521995-137522167	0.302325581395348837
chr6:137524613-137524889	0.347826086956521739
chr6:137525446-137525663	0.410138248847926267
chr6:137527250-137527467	0.359447004608294931
chr6:137528077-137528236	0.364779874213836478
chr6:137536403-137536458	0.327272727272727273
chr6:137539587-137539588	0
chr6:137540357-137540486	0.658914728682170543
chr6:138192342-138192681	0.451327433628318584
chr6:138195959-138196194	0.489361702127659574
chr6:138196802-138196994	0.458333333333333333
chr6:138197110-138197325	0.460465116279069767
chr6:138198190-138198415	0.4
chr6:138199546-138200510	0.556016597510373444
chr6:138201185-138201411	0.5
chr6:138202149-138202478	0.610942249240121581
chr6:149614178-149614219	0.463414634146341463
chr6:149982842-149983396	0.35740072202166065
chr6:149997319-149997524	0.336585365853658537
chr6:149997668-149997895	0.466960352422907489
chr6:150000988-150001615	0.365231259968102073
chr6:150004129-150005750	0.441702652683528686
chr6:150016187-150016379	0.359375
chr6:150022892-150023284	0.397959183673469388
chr6:151686633-151688049	0.519067796610169492
chr6:151694577-151694794	0.400921658986175115
chr6:152021629-152021769	0.4
chr6:152025629-152025769	0.464285714285714286
chr6:152072130-152072269	0.352517985611510791
chr6:152083630-152083769	0.316546762589928058
chr6:152090130-152090269	0.366906474820143885
chr6:152125399-152125539	0.442857142857142857
chr6:152129025-152129521	0.697580645161290323
chr6:152139629-152139769	0.342857142857142857
chr6:152142630-152142769	0.417266187050359712
chr6:152153630-152153769	0.410071942446043165
chr6:152162899-152163039	0.414285714285714286
chr6:152163709-152163950	0.464730290456431535
chr6:152164553-152164692	0.316546762589928058
chr6:152178553-152178692	0.410071942446043165
chr6:152201767-152201925	0.487341772151898734
chr6:152230036-152230176	0.378571428571428571
chr6:152265285-152265665	0.539473684210526316
chr6:152277774-152277913	0.323741007194244604
chr6:152287043-152287183	0.385714285714285714
chr6:152310274-152310413	0.323741007194244604
chr6:152332768-152332951	0.50273224043715847
chr6:152363060-152363199	0.482014388489208633
chr6:152370060-152370199	0.338129496402877698
chr6:152382103-152382281	0.415730337078651685
chr6:152382389-152382529	0.328571428571428571
chr6:152386390-152386529	0.438848920863309353
chr6:152411659-152411799	0.542857142857142857
chr6:152414659-152414799	0.478571428571428571
chr6:152415497-152415725	0.570175438596491228
chr6:152419844-152420123	0.584229390681003584
chr6:152697629-152697748	0.369747899159663866
chr6:157099041-157100627	0.746532156368221942
chr6:157150338-157150577	0.581589958158995816
chr6:157192725-157192808	0.397590361445783133
chr6:157222487-157222681	0.613402061855670103
chr6:157256577-157256732	0.4
chr6:157405773-157406061	0.552083333333333333
chr6:157431583-157431717	0.552238805970149254
chr6:157454139-157454363	0.482142857142857143
chr6:157469735-157470107	0.583333333333333333
chr6:157488151-157488341	0.594736842105263158
chr6:157495119-157495273	0.512987012987012987
chr6:157495980-157496139	0.547169811320754717
chr6:157502080-157502334	0.566929133858267717
chr6:157505342-157505591	0.542168674698795181
chr6:157510753-157510936	0.551912568306010929
chr6:157511149-157511366	0.53456221198156682
chr6:157517276-157517471	0.492307692307692308
chr6:157519922-157520063	0.624113475177304965
chr6:157521816-157522644	0.578502415458937198
chr6:157524977-157525152	0.457142857142857143
chr6:157527278-157529047	0.525720746184284907
chr6:161412941-161413137	0.739795918367346939
chr6:161455268-161455503	0.463829787234042553
chr6:161469625-161471033	0.428267045454545455
chr6:161491617-161491904	0.445993031358885017
chr6:161494475-161494666	0.502617801047120419
chr6:161501890-161502092	0.386138613861386139
chr6:161505510-161505671	0.422360248447204969
chr6:161507388-161507532	0.458333333333333333
chr6:161507593-161507721	0.4140625
chr6:161508697-161509008	0.47909967845659164
chr6:161510331-161510525	0.47422680412371134
chr6:161512388-161512594	0.417475728155339806
chr6:161513019-161513197	0.38202247191011236
chr6:161513987-161514110	0.373983739837398374
chr6:161514782-161514905	0.414634146341463415
chr6:161518089-161518230	0.503546099290780142
chr6:161519287-161519481	0.608247422680412371
chr6:161522901-161523046	0.448275862068965517
chr6:161523708-161523833	0.424
chr6:161527523-161527759	0.406779661016949153
chr6:161528908-161529023	0.565217391304347826
chr6:161529752-161529913	0.416149068322981366
chr6:161530764-161530968	0.490196078431372549
chr6:161532845-161533012	0.455089820359281437
chr6:161533677-161533828	0.54304635761589404
chr6:161536132-161536356	0.4375
chr6:161537859-161537924	0.461538461538461538
chr6:161771108-161771265	0.643312101910828025
chr6:161781097-161781259	0.537037037037037037
chr6:161807803-161807931	0.4765625
chr6:161966445-161966469	0.291666666666666667
chr6:161969863-161970057	0.623711340206185567
chr6:161990364-161990470	0.462264150943396226
chr6:162137106-162137163	0.578947368421052632
chr6:162206781-162206962	0.491712707182320442
chr6:162394311-162394471	0.4
chr6:162475100-162475228	0.453125
chr6:162622140-162622306	0.5
chr6:162683534-162683819	0.543859649122807018
chr6:162864319-162864527	0.557692307692307692
chr6:162992231-162992329	0.551020408163265306
chr6:163092425-163092522	0.597938144329896907
chr6:163148671-163148765	0.69148936170212766
chr6:163836203-163836389	0.591397849462365591
chr6:163876288-163876475	0.336898395721925134
chr6:163899789-163899950	0.385093167701863354
chr6:163955991-163956179	0.367021276595744681
chr6:163982991-163983123	0.469696969696969697
chr6:163984429-163984799	0.486486486486486486
chr6:163985676-163985764	0.397727272727272727
chr6:163986955-163987025	0.385714285714285714
chr6:163987730-163987849	0.453781512605042017
chr6:163991703-163991764	0.49180327868852459
chr6:165045254-165045368	0.359649122807017544
chr7:2946249-2946498	0.662650602409638554
chr7:2949661-2949821	0.5625
chr7:2951783-2951952	0.573964497041420118
chr7:2952898-2953122	0.660714285714285714
chr7:2954848-2955028	0.622222222222222222
chr7:2956901-2957041	0.55
chr7:2958102-2958243	0.67375886524822695
chr7:2958983-2959268	0.603508771929824561
chr7:2962245-2962416	0.602339181286549708
chr7:2962743-2962989	0.678861788617886179
chr7:2963844-2964021	0.593220338983050847
chr7:2966350-2966447	0.567010309278350515
chr7:2968209-2968354	0.648275862068965517
chr7:2969603-2969730	0.622047244094488189
chr7:2972146-2972242	0.520833333333333333
chr7:2974064-2974285	0.57918552036199095
chr7:2976648-2976890	0.60743801652892562
chr7:2977518-2977688	0.582352941176470588
chr7:2978290-2978487	0.649746192893401015
chr7:2979360-2979584	0.513392857142857143
chr7:2983823-2984193	0.589189189189189189
chr7:2985430-2985612	0.494505494505494505
chr7:2987186-2987443	0.517509727626459144
chr7:2998111-2998162	0.607843137254901961
chr7:4310285-4310404	0.420168067226890756
chr7:4456953-4457061	0.472222222222222222
chr7:6017260-6017410	0.493333333333333333
chr7:6018204-6018349	0.296551724137931034
chr7:6029408-6029608	0.355
chr7:6031581-6031710	0.40310077519379845
chr7:6035142-6035286	0.381944444444444444
chr7:6036934-6037076	0.401408450704225352
chr7:6038716-6038928	0.462264150943396226
chr7:6042082-6042289	0.492753623188405797
chr7:6043580-6043711	0.335877862595419847
chr7:6048605-6048672	0.641791044776119403
chr7:6414344-6414423	0.746835443037974684
chr7:6426820-6426936	0.362068965517241379
chr7:6431532-6431694	0.419753086419753086
chr7:6438270-6438371	0.465346534653465347
chr7:6439734-6439841	0.401869158878504673
chr7:6441476-6441680	0.480392156862745098
chr7:6441924-6442099	0.548571428571428571
chr7:13930833-13935734	0.33727810650887574
chr7:13940340-13940486	0.438356164383561644
chr7:13946032-13946246	0.401869158878504673
chr7:13946224-13949256	0.330145118733509235
chr7:13949234-13949347	0.424778761061946903
chr7:13950841-13950954	0.451327433628318584
chr7:13971104-13971396	0.520547945205479452
chr7:13971374-13975332	0.377210712481051036
chr7:13975310-13975543	0.553648068669527897
chr7:13975521-13978741	0.345962732919254658
chr7:13978719-13978893	0.419540229885057471
chr7:13978871-14017051	0.36464117338920901
chr7:14017029-14017127	0.367346938775510204
chr7:14017105-14026262	0.320629026973899749
chr7:14026240-14026332	0.32608695652173913
chr7:14027688-14027820	0.386363636363636364
chr7:14027798-14028632	0.405275779376498801
